Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Amblysomus_hottentotus,Afrosoricida,Chrysochloridae,Amblysomus,hottentotus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,52.6,Reported,Mammalia 64 :41-54 (2000),NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.689338416627631,0.07221141040887052,2.799970949437622,0.30696952362964364
Amblysomus_marleyi,Afrosoricida,Chrysochloridae,Amblysomus,marleyi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,36,Assumed isometric based on skull size,"Bronner Systematic revision of the golden mole genera : Amblysomus, Chlorotalpa and Calcochloris (Insectivora : Chrysochloromorpha ; Chrysochloridae) Thesis (Ph.D.)-University of Natal (1995)",Amblysomus_hottentotus,"Bronner Systematic revision of the golden mole genera : Amblysomus, Chlorotalpa and Calcochloris (Insectivora : Chrysochloromorpha ; Chrysochloridae) Thesis (Ph.D.)-University of Natal (1995)",Occurs on mainland,EN,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5675589897867224,0.07388857361725523,2.8736735625698255,0.3196462461165507
Amblysomus_robustus,Afrosoricida,Chrysochloridae,Amblysomus,robustus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,50.9,Imputed,PHYLACINE 1.2,NA,NA,Occurs on mainland,VU,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6704060767352014,0.07381817719625772,2.7960780884924104,0.3166869731769493
Amblysomus_septentrionalis,Afrosoricida,Chrysochloridae,Amblysomus,septentrionalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,63.9,Assumed isometric based on skull size,"Bronner Systematic revision of the golden mole genera : Amblysomus, Chlorotalpa and Calcochloris (Insectivora : Chrysochloromorpha ; Chrysochloridae) Thesis (Ph.D.)-University of Natal (1995)",Amblysomus_hottentotus,"Bronner Systematic revision of the golden mole genera : Amblysomus, Chlorotalpa and Calcochloris (Insectivora : Chrysochloromorpha ; Chrysochloridae) Thesis (Ph.D.)-University of Natal (1995)",Occurs on mainland,NT,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7400372822306909,0.07337847567631801,2.7497794300106775,0.3193684073142066
Ammodillus_imbellis,Rodentia,Muridae,Ammodillus,imbellis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,50,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,68,2,30,Imputed 000 Species,PHYLACINE 1.2,1.859399155338427,0.08361784616051039,2.7737224648967547,0.3618620183258928
Ammodorcas_clarkei,Cetartiodactyla,Bovidae,Ammodorcas,clarkei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28049.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.024660456791055,0.07023400231085804,0.29780404940385985,0.21523454323814264
Ammospermophilus_harrisii,Rodentia,Sciuridae,Ammospermophilus,harrisii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,122,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,70,10,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1542996322408405,0.07447186978125675,2.1454979089570965,0.32773867249049454
Ammospermophilus_interpres,Rodentia,Sciuridae,Ammospermophilus,interpres,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,110.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,70,10,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.124212105664753,0.07360494049516611,2.2830411724260284,0.3712836434977561
Ammospermophilus_leucurus,Rodentia,Sciuridae,Ammospermophilus,leucurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,120.5,Reported,National Audubon Society. National Audubon Society Field Guide to North American Mammals (1996),NA,NA,Occurs on mainland,LC,No,70,10,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1365028254174603,0.05769550673098183,2.098526575440365,0.3324490658838762
Ammospermophilus_nelsoni,Rodentia,Sciuridae,Ammospermophilus,nelsoni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,160.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,70,10,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2343284880640506,0.07354325453593986,2.1611568322027646,0.3638028279678594
Ammotragus_lervia,Cetartiodactyla,Bovidae,Ammotragus,lervia,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,48e3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.1478938895720265,0.06451555773025952,0.3684059604599134,0.23364979325144758
Amphinectomys_savamis,Rodentia,Cricetidae,Amphinectomys,savamis,1,0,1,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,217.3,Reported,Zoologicheskii Zhurnal 73: 195-208 (1994),NA,NA,Occurs on mainland,DD,No,54,22,24,Imputed 000 Species,PHYLACINE 1.2,2.4266565579491792,0.07173404078539179,2.3112663984444155,0.24551452196624887
Anathana_ellioti,Scandentia,Tupaiidae,Anathana,ellioti,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,160,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2329238071820057,0.11688228700113332,2.4512497258647503,0.5757924392587581
Andalgalomys_olrogi,Rodentia,Cricetidae,Andalgalomys,olrogi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,32.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,91,0,9,Imputed 000 Species,PHYLACINE 1.2,1.851265374767255,0.06189385713669947,2.7390930516288448,0.2769985499864467
Andalgalomys_pearsoni,Rodentia,Cricetidae,Andalgalomys,pearsoni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,25.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Imputed 000 Species,PHYLACINE 1.2,1.7736609066393696,0.06181381797111679,2.791166147064155,0.27416040957964627
Andinomys_edax,Rodentia,Cricetidae,Andinomys,edax,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,69.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.085222061025919,0.06813061761871617,2.5367091808251114,0.31641111744400474
Anisomys_imitator,Rodentia,Muridae,Anisomys,imitator,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,510.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5828266564699245,0.0802016551954967,2.2783396325230694,0.3552658305873159
Anomalurus_beecrofti,Rodentia,Anomaluridae,Anomalurus,beecrofti,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,389,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5148413513037444,0.15787167024042173,1.616528402207871,0.5166444985427537
Anomalurus_derbianus,Rodentia,Anomaluridae,Anomalurus,derbianus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,650,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.6661784428932407,0.1587675688686179,1.5599700041715692,0.3897065124786782
Anomalurus_pelii,Rodentia,Anomaluridae,Anomalurus,pelii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1770,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.9658398762818368,0.1589381502793202,1.2937252303068911,0.5147572478577053
Anomalurus_pusillus,Rodentia,Anomaluridae,Anomalurus,pusillus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,250,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.385395116656205,0.15949020711671574,1.4207631402998406,0.38410437293762933
Anonymomys_mindorensis,Rodentia,Muridae,Anonymomys,mindorensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,59.6,Assumed isometric based on head-body length,Bulletin of the American Museum of Natural History 168: 225-334 (1981),Margaretamys_beccarii,Bulletin of the American Museum of Natural History 168: 225-334 (1981),Occurs only on isolated islands,DD,No,57,0,43,Imputed 000 Species,PHYLACINE 1.2,1.9397733639821566,0.07558202518689847,2.683443836605912,0.35780409213610215
Anotomys_leander,Rodentia,Cricetidae,Anotomys,leander,1,0,1,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,66.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,0,100,0,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.083188919181823,0.08169557293536579,2.6509208145554597,0.37892834197355607
Anourosorex_assamensis,Eulipotyphla,Soricidae,Anourosorex,assamensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,25.2,Assumed isometric based on head-body length,Mammal Study 27: 113-120.,Anourosorex_squamipes,Mammal Study 27: 113-120.,Occurs on mainland,LC,No,1,12,87,Imputed 000 Species,PHYLACINE 1.2,2.025833917822565,0.11006035511162403,2.4856456966043328,0.42534800135616413
Anourosorex_schmidi,Eulipotyphla,Soricidae,Anourosorex,schmidi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,37.2,Assumed isometric based on mandible size,Mammal Study 27: 113-120.,Anourosorex_squamipes,Mammal Study 27: 113-120.,Occurs on mainland,DD,No,1,12,87,Imputed 000 Species,PHYLACINE 1.2,2.142178604753821,0.11133848391696662,2.4031034266665614,0.42961706569851654
Anourosorex_squamipes,Eulipotyphla,Soricidae,Anourosorex,squamipes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,20,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.954388421126422,0.11039174704221393,2.4791874552256568,0.3499957051874716
Anourosorex_yamashinai,Eulipotyphla,Soricidae,Anourosorex,yamashinai,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11.4,Assumed isometric based on head-body length,Mammal Study 27: 113-120.,Anourosorex_squamipes,Mammal Study 27: 113-120.,Occurs on large land bridge islands,LC,No,1,11,88,Imputed 000 Species,PHYLACINE 1.2,1.7899112696463306,0.10977533341201247,2.6605908073824,0.42453610844717404
Antechinomys_laniger,Dasyuromorphia,Dasyuridae,Antechinomys,laniger,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,25,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,20,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6025764002795493,0.060676034198742554,2.329969417895968,0.38008432241006024
Antechinus_adustus,Dasyuromorphia,Dasyuridae,Antechinus,adustus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28.2,Reported,"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,Occurs on mainland,LC,No,0,20,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7511278334561464,0.0594266613475011,2.426321563596352,0.24608836861421415
Antechinus_agilis,Dasyuromorphia,Dasyuridae,Antechinus,agilis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,24,Reported,"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6955788705980455,0.06335193114699923,2.5003437443092693,0.23300148173945712
Antechinus_bellus,Dasyuromorphia,Dasyuridae,Antechinus,bellus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,44.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8716167121779934,0.0632659460196942,2.3115101372383626,0.2306805207075383
Antechinus_flavipes,Dasyuromorphia,Dasyuridae,Antechinus,flavipes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,45,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8674682212058333,0.058201606793647706,2.369925142948773,0.23004310798594074
Antechinus_godmani,Dasyuromorphia,Dasyuridae,Antechinus,godmani,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,76.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0361159937333757,0.06640428831005456,1.98122213664915,0.2501319756899331
Antechinus_leo,Dasyuromorphia,Dasyuridae,Antechinus,leo,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,74,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.023651188747811,0.06321040665505592,2.2068485279549885,0.2297960985194167
Antechinus_minimus,Dasyuromorphia,Dasyuridae,Antechinus,minimus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,53.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9434541900089202,0.06587632810026993,2.4625086711016286,0.2567383996276492
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,Antechinus,stuartii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,27.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7546456288326142,0.050880449239750374,2.438585682128431,0.23736091416732705
Antechinus_subtropicus,Dasyuromorphia,Dasyuridae,Antechinus,subtropicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,33.1,Reported,"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.790729734212883,0.06698904547606103,2.407113394154823,0.27574615134988256
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,Antechinus,swainsonii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,53,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,10,90,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9702795369845056,0.05183704617273246,2.4440335498922923,0.25573122606020143
Antidorcas_australis,Cetartiodactyla,Bovidae,Antidorcas,australis,1,0,0,0,Imputed,PHYLACINE 1.2,4e4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Expert Species,"Faith, J. T. 2014. Late Pleistocene and Holocene mammal extinctions on continental Africa. Earth Science Reviews 128:105-121.",4.139993039035881,0.06708016670916936,0.31229406907275126,0.23486046336736716
Antidorcas_bondi,Cetartiodactyla,Bovidae,Antidorcas,bondi,1,0,0,0,Imputed,PHYLACINE 1.2,34e3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Expert Species,"Faith, J. T. 2014. Late Pleistocene and Holocene mammal extinctions on continental Africa. Earth Science Reviews 128:105-121.",4.091442026918699,0.06724189382060958,0.34947829692169163,0.23629861817255657
Antidorcas_marsupialis,Cetartiodactyla,Bovidae,Antidorcas,marsupialis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,31500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.073792541952224,0.06567584845470369,0.39976964008285615,0.22725770367859413
Antifer_ultra,Cetartiodactyla,Cervidae,Antifer,ultra,1,0,0,0,Imputed,PHYLACINE 1.2,86666.2,As relative of suggested similar size,The genus has few fossils and the only certain seperation from Blastocerus is based on antler morphology,NA,NA,Occurs on mainland,EP,Yes,100,0,0,Imputed 000 Species,PHYLACINE 1.2,4.414608758877345,0.08019972052313445,0.38087444984777824,0.3028219125512284
Antillomys_rayi,Rodentia,Cricetidae,Antillomys,rayi,1,0,0,0,Imputed,PHYLACINE 1.2,460,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EP,Yes,79,6,15,Imputed 000 Species,PHYLACINE 1.2,2.6502072604753555,0.07289498088669341,2.102279845007142,0.27281048498102645
Antillothrix_bernensis,Primates,Pitheciidae,Antillothrix,bernensis,1,0,0,0,Imputed,PHYLACINE 1.2,4570,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EP,Yes,90,3,7,Imputed 000 Species,PHYLACINE 1.2,3.2738114281009283,0.1095836628859191,0.916229200103868,0.40589761944052977
Antilocapra_americana,Cetartiodactyla,Antilocapridae,Antilocapra,americana,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,46082.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Socieity B 284:20162116.",4.100408311338409,0.06610201095241361,0.3141631936187371,0.32600327787966676
Antilope_cervicapra,Cetartiodactyla,Bovidae,Antilope,cervicapra,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,37500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.0989577260146834,0.07057716740393984,0.32234605324901666,0.21216374858085382
