Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Aeretes_melanopterus,Rodentia,Sciuridae,Aeretes,melanopterus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,732.4,Assumed isometric based on head-body length,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",Belomys_pearsonii,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",Occurs on mainland,NT,No,100,-0,-0,Imputed 000 Species,PHYLACINE 1.2.1,2.7801809,0.11074139394856612,1.8570906612743971,0.4400536584176346
Aeromys_tephromelas,Rodentia,Sciuridae,Aeromys,tephromelas,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1075,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.896850944444445,0.11081618654288738,1.7640645008690656,0.4426773818646879
Aeromys_thomasi,Rodentia,Sciuridae,Aeromys,thomasi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1435,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.9835826555555554,0.11097973852359767,1.70529571863095,0.44426634107275353
Aethomys_bocagei,Rodentia,Muridae,Aethomys,bocagei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,107.6,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1175229333333334,0.06939579985977232,2.629323912047114,0.2535691953339265
Aethomys_chrysophilus,Rodentia,Muridae,Aethomys,chrysophilus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,74.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.008822122222222,0.06919989589833041,2.6393926625609487,0.23777603077232837
Aethomys_granti,Rodentia,Muridae,Aethomys,granti,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,40,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.813393788888889,0.06409749170967123,2.863521635535921,0.2543729655970581
Aethomys_hindei,Rodentia,Muridae,Aethomys,hindei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,103.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.106225066666666,0.06999055622242532,2.697723739624463,0.2345383505731814
Aethomys_ineptus,Rodentia,Muridae,Aethomys,ineptus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,74.9,As relative of suggested similar size,Following Mammalian Species 808: 1-10 (2008) the two species are only seperatable by karyotyping or genetics,Aethomys_chrysophilus,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.0092129666666665,0.06930914290664245,2.70641346436585,0.24726005180640123
Aethomys_kaiseri,Rodentia,Muridae,Aethomys,kaiseri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,90,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0637349222222223,0.06951981137146661,2.6721667673019427,0.2525421756016356
Aethomys_namaquensis,Rodentia,Muridae,Aethomys,namaquensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,50.6,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",1.8756648555555555,0.05525915462415053,2.842777192738303,0.23384022169736515
Aethomys_nyikae,Rodentia,Muridae,Aethomys,nyikae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,77,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.018118988888889,0.0688616328664308,2.702741408109258,0.2559570016540898
Aethomys_silindensis,Rodentia,Muridae,Aethomys,silindensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,107.6,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.117248388888889,0.06923193864585234,2.631743338546711,0.2526087713191582
Aethomys_stannarius,Rodentia,Muridae,Aethomys,stannarius,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,107.6,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.117548322222222,0.06890672841835378,2.631990829410881,0.2482732799348909
Aethomys_thomasi,Rodentia,Muridae,Aethomys,thomasi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,107.6,Reported,Global Ecology and Biogeography 18: 19-29 (2009),NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1171896555555554,0.06950304787928906,2.6317623727514903,0.25007637037358005
Agalmaceros_blicki,Cetartiodactyla,Cervidae,Agalmaceros,blicki,1,0,0,0,Imputed,PHYLACINE 1.2.1,60000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,-0,-0,Imputed 000 Species,PHYLACINE 1.2.1,4.308589177777778,0.07796591840195861,0.44318888721129274,0.3006611846816214
Ailuropoda_melanoleuca,Carnivora,Ursidae,Ailuropoda,melanoleuca,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,108400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,99,1,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2009. Handbook of the Mammals of the World: 1. Carnivores. First edition. Lynx Edicions, Barcelona.",3.974412366666667,0.05938015431318247,-0.6798804974674707,0.34823593114927326
Ailurops_melanotis,Diprotodontia,Phalangeridae,Ailurops,melanotis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6669,Assumed isometric based on mandible size,Zoologische Abhandlungen Dresden 34: 187-197 (1977),Ailurops_ursinus,Zoologische Abhandlungen Dresden 34: 187-197 (1977),Occurs only on isolated islands,CR,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.2767009333333332,0.09944450410016845,1.8067165697088043,0.47613324673291674
Ailurops_ursinus,Diprotodontia,Phalangeridae,Ailurops,ursinus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,10000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.3994472222222223,0.09878869584285097,1.7214584799250003,0.47580829575345607
Ailurus_fulgens,Carnivora,Ailuridae,Ailurus,fulgens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4900,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,80,10,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.172971077777778,0.08789203847901732,0.2664729593428366,0.5076924291581733
Akodon_aerosus,Rodentia,Cricetidae,Akodon,aerosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,60,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0734486,0.07670547809839508,2.758900865048951,0.3067694386099322
Akodon_affinis,Rodentia,Cricetidae,Akodon,affinis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,24.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8097267888888888,0.07676153481502601,2.9467392968268293,0.30564277756765185
Akodon_albiventer,Rodentia,Cricetidae,Akodon,albiventer,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7700889777777775,0.07717899230824789,2.9736591083254873,0.30622661532883927
Akodon_aliquantulus,Rodentia,Cricetidae,Akodon,aliquantulus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,14,Assumed isometric based on head-body length,Journal of Mammalogy 80: 786-798 (1999),Akodon_spegazzinii,Journal of Mammalogy 80: 786-798 (1999),Occurs on mainland,DD,No,0,0,100,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.6357435555555555,0.071051658174685825,3.1260115462099334,0.28486220635144716
Akodon_azarae,Rodentia,Cricetidae,Akodon,azarae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,25,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8111177777777776,0.06217220171804368,3.062680446747875,0.2684232729987521
Akodon_boliviensis,Rodentia,Cricetidae,Akodon,boliviensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,27.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8384874777777775,0.07103464855660317,2.9803319528548213,0.28469871007645553
Akodon_budini,Rodentia,Cricetidae,Akodon,budini,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,26.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8340475444444444,0.07746055945806211,2.925215034309002,0.30597710923235244
Akodon_cursor,Rodentia,Cricetidae,Akodon,cursor,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,39.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.950953711111111,0.07335969738309163,2.855553526714647,0.26016174039060197
Akodon_dayi,Rodentia,Cricetidae,Akodon,dayi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,32.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8898864,0.07681587919944764,2.8865717304033174,0.30272684327018085
Akodon_dolores,Rodentia,Cricetidae,Akodon,dolores,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,50.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0212998444444445,0.07788643394668017,2.7941761360248436,0.2990302342120555
Akodon_fumeus,Rodentia,Cricetidae,Akodon,fumeus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,22.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7809448333333333,0.07087808141228201,3.027473714834838,0.28346627946840924
Akodon_iniscatus,Rodentia,Cricetidae,Akodon,iniscatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.852860622222222,0.0773754222824513,2.9027427951583693,0.3041552506121153
